support,confidence,lift,trackID1,trackID2
0.010273973,0.310344828,6.178683386,0a4agFmqHXxcZl1nho1BxM,1TfqLAPs4K3s2rJMoCokcS
0.010273973,0.204545455,6.178683386,1TfqLAPs4K3s2rJMoCokcS,0a4agFmqHXxcZl1nho1BxM
0.012557078,0.379310345,6.04137931,0a4agFmqHXxcZl1nho1BxM,2WfaOiMkCvy7F5fcp2zZ8L
0.012557078,0.2,6.04137931,2WfaOiMkCvy7F5fcp2zZ8L,0a4agFmqHXxcZl1nho1BxM
0.010273973,0.310344828,11.82008996,0a4agFmqHXxcZl1nho1BxM,3L7RtEcu1Hw3OXrpnthngx
0.010273973,0.391304348,11.82008996,3L7RtEcu1Hw3OXrpnthngx,0a4agFmqHXxcZl1nho1BxM
0.011415525,0.714285714,25.02857143,0a7BloCiNzLDD9qSQHh5m7,23oxJmDc1V9uLUSmN2LIvx
0.011415525,0.4,25.02857143,23oxJmDc1V9uLUSmN2LIvx,0a7BloCiNzLDD9qSQHh5m7
0.01369863,0.857142857,26.81632653,0a7BloCiNzLDD9qSQHh5m7,2TfSHkHiFO4gRztVIkggkE
0.01369863,0.428571429,26.81632653,2TfSHkHiFO4gRztVIkggkE,0a7BloCiNzLDD9qSQHh5m7
0.011415525,0.714285714,19.55357143,0a7BloCiNzLDD9qSQHh5m7,4bPQs0PHn4xbipzdPfn6du
0.011415525,0.3125,19.55357143,4bPQs0PHn4xbipzdPfn6du,0a7BloCiNzLDD9qSQHh5m7
0.010273973,0.642857143,24.48447205,0a7BloCiNzLDD9qSQHh5m7,4wzjNqjKAKDU82e8uMhzmr
0.010273973,0.391304348,24.48447205,4wzjNqjKAKDU82e8uMhzmr,0a7BloCiNzLDD9qSQHh5m7
0.011415525,0.714285714,26.07142857,0a7BloCiNzLDD9qSQHh5m7,5wQnmLuC1W7ATsArWACrgW
0.011415525,0.416666667,26.07142857,5wQnmLuC1W7ATsArWACrgW,0a7BloCiNzLDD9qSQHh5m7
0.010273973,0.642857143,24.48447205,0a7BloCiNzLDD9qSQHh5m7,7lRlq939cDG4SzWOF4VAnd
0.010273973,0.391304348,24.48447205,7lRlq939cDG4SzWOF4VAnd,0a7BloCiNzLDD9qSQHh5m7
0.010273973,0.529411765,4.294117647,0aOluBqXYd0rFSCsgDyAWX,2xLMifQCjDGFmkHkpNLD9h
0.010273973,0.818181818,55.13286713,0aXrFkToIR84yTMFSV23Hi,21Gk2Q24YkxPXyIb0I7CRe
0.010273973,0.692307692,55.13286713,21Gk2Q24YkxPXyIb0I7CRe,0aXrFkToIR84yTMFSV23Hi
0.010273973,0.818181818,34.12987013,0aXrFkToIR84yTMFSV23Hi,2Mee22akIyfA6LFceNV9u4
0.010273973,0.428571429,34.12987013,2Mee22akIyfA6LFceNV9u4,0aXrFkToIR84yTMFSV23Hi
0.012557078,0.47826087,9.310144928,0afhq8XCExXpqazXczTSve,0tgVpDi06FyKpA1z0VMD4v
0.012557078,0.244444444,9.310144928,0tgVpDi06FyKpA1z0VMD4v,0afhq8XCExXpqazXczTSve
0.010273973,0.391304348,7.293246994,0afhq8XCExXpqazXczTSve,1wjzFQodRWrPcQ0AnYnvQ9
0.010273973,0.191489362,7.293246994,1wjzFQodRWrPcQ0AnYnvQ9,0afhq8XCExXpqazXczTSve
0.010273973,0.391304348,21.42391304,0afhq8XCExXpqazXczTSve,6PCUP3dWmTjcTtXY02oFdT
0.010273973,0.5625,21.42391304,6PCUP3dWmTjcTtXY02oFdT,0afhq8XCExXpqazXczTSve
0.011415525,0.434782609,4.882943144,0afhq8XCExXpqazXczTSve,7BKLCZ1jbUBVqRi2FVlTVw
0.012557078,0.5,11.23076923,0aj2QKJvz6CePykmlTApiD,1AWQoqb9bSvzTjaLralEkT
0.012557078,0.282051282,11.23076923,1AWQoqb9bSvzTjaLralEkT,0aj2QKJvz6CePykmlTApiD
0.010273973,0.409090909,5.429752066,0aj2QKJvz6CePykmlTApiD,1KGi9sZVMeszgZOWivFpxs
0.011415525,0.588235294,27.12074303,0awwOS43XbEg56EmKjyW4u,0fSUsxzw5dc607PsSGiHPC
0.011415525,0.526315789,27.12074303,0fSUsxzw5dc607PsSGiHPC,0awwOS43XbEg56EmKjyW4u
0.015981735,0.823529412,32.79144385,0awwOS43XbEg56EmKjyW4u,0fhoeNTlGRZgNlwfVLauFs
0.015981735,0.636363636,32.79144385,0fhoeNTlGRZgNlwfVLauFs,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,38.64705882,0awwOS43XbEg56EmKjyW4u,1ENwTLdSFBmbIfmiK6o6Ue
0.010273973,0.75,38.64705882,1ENwTLdSFBmbIfmiK6o6Ue,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,27.12074303,0awwOS43XbEg56EmKjyW4u,1FlAMUpKrjY4NdaqsXjl1w
0.011415525,0.526315789,27.12074303,1FlAMUpKrjY4NdaqsXjl1w,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,26.99159664,0awwOS43XbEg56EmKjyW4u,1HH74T0lQrV21hkc5KmPZ5
0.012557078,0.523809524,26.99159664,1HH74T0lQrV21hkc5KmPZ5,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,42.94117647,0awwOS43XbEg56EmKjyW4u,1UZxI3ng9Dk1HndwvahyxQ
0.011415525,0.833333333,42.94117647,1UZxI3ng9Dk1HndwvahyxQ,0awwOS43XbEg56EmKjyW4u
0.014840183,0.764705882,21.60910816,0awwOS43XbEg56EmKjyW4u,1a0Mg4XPdt4EKsUz5beRZY
0.014840183,0.419354839,21.60910816,1a0Mg4XPdt4EKsUz5beRZY,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,20.61176471,0awwOS43XbEg56EmKjyW4u,1g2Z2lOrwayOzDqOc8EfbR
0.011415525,0.4,20.61176471,1g2Z2lOrwayOzDqOc8EfbR,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,43.60180995,0awwOS43XbEg56EmKjyW4u,1qRDrHtcdLAKiryk0jPtmY
0.012557078,0.846153846,43.60180995,1qRDrHtcdLAKiryk0jPtmY,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,36.80672269,0awwOS43XbEg56EmKjyW4u,1r3y29oKfnOzkhVm2og4RA
0.011415525,0.714285714,36.80672269,1r3y29oKfnOzkhVm2og4RA,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,31.49019608,0awwOS43XbEg56EmKjyW4u,1u0THw5xaGd7sYzJEh48Lt
0.012557078,0.611111111,31.49019608,1u0THw5xaGd7sYzJEh48Lt,0awwOS43XbEg56EmKjyW4u
0.01369863,0.705882353,38.64705882,0awwOS43XbEg56EmKjyW4u,2JtSnwYNKOphDrshYL8n4p
0.01369863,0.75,38.64705882,2JtSnwYNKOphDrshYL8n4p,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,30.31141869,0awwOS43XbEg56EmKjyW4u,2KYaAF4k5YOvbYmlyHazfO
0.011415525,0.588235294,30.31141869,2KYaAF4k5YOvbYmlyHazfO,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,30.31141869,0awwOS43XbEg56EmKjyW4u,2T3A7m5jto5GjpXhcNq54M
0.011415525,0.588235294,30.31141869,2T3A7m5jto5GjpXhcNq54M,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,42.16042781,0awwOS43XbEg56EmKjyW4u,2UcK3xgGDxPSyKzKqyPv0s
0.010273973,0.818181818,42.16042781,2UcK3xgGDxPSyKzKqyPv0s,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,32.20588235,0awwOS43XbEg56EmKjyW4u,2ap5bIL2vtaM1kgq1NO5f1
0.011415525,0.625,32.20588235,2ap5bIL2vtaM1kgq1NO5f1,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,24.64450128,0awwOS43XbEg56EmKjyW4u,2kz20xeZlT3nEdsUcgzc8q
0.012557078,0.47826087,24.64450128,2kz20xeZlT3nEdsUcgzc8q,0awwOS43XbEg56EmKjyW4u
0.014840183,0.764705882,30.44919786,0awwOS43XbEg56EmKjyW4u,30EjmPhNzAdbx0cLAZnCa2
0.014840183,0.590909091,30.44919786,30EjmPhNzAdbx0cLAZnCa2,0awwOS43XbEg56EmKjyW4u
0.01369863,0.705882353,24.73411765,0awwOS43XbEg56EmKjyW4u,3O8b0dDy1Z8BNM81U8DE1j
0.01369863,0.48,24.73411765,3O8b0dDy1Z8BNM81U8DE1j,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,46.37647059,0awwOS43XbEg56EmKjyW4u,3OjDooaAVbB2uL822MaZz3
0.010273973,0.9,46.37647059,3OjDooaAVbB2uL822MaZz3,0awwOS43XbEg56EmKjyW4u
0.01369863,0.705882353,18.18685121,0awwOS43XbEg56EmKjyW4u,3VwZqgfrM3xb1usuLprkTu
0.01369863,0.352941176,18.18685121,3VwZqgfrM3xb1usuLprkTu,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,30.31141869,0awwOS43XbEg56EmKjyW4u,3YOl49rulPzu6LHbeDicuT
0.011415525,0.588235294,30.31141869,3YOl49rulPzu6LHbeDicuT,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,28.98529412,0awwOS43XbEg56EmKjyW4u,3bluSotAYHJxPjj6bHUQuS
0.010273973,0.5625,28.98529412,3bluSotAYHJxPjj6bHUQuS,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,39.63800905,0awwOS43XbEg56EmKjyW4u,3ghEg38oAtduRrpYxeXCpD
0.011415525,0.769230769,39.63800905,3ghEg38oAtduRrpYxeXCpD,0awwOS43XbEg56EmKjyW4u
0.014840183,0.764705882,31.89915966,0awwOS43XbEg56EmKjyW4u,3je88Q4OvTqIx7BFRFYvRA
0.014840183,0.619047619,31.89915966,3je88Q4OvTqIx7BFRFYvRA,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,29.83281734,0awwOS43XbEg56EmKjyW4u,44ZJ4hLD5onikKsVLQaILr
0.012557078,0.578947368,29.83281734,44ZJ4hLD5onikKsVLQaILr,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,28.98529412,0awwOS43XbEg56EmKjyW4u,49lT7R0IKdH1tzEHNb3WE7
0.010273973,0.5625,28.98529412,49lT7R0IKdH1tzEHNb3WE7,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,43.60180995,0awwOS43XbEg56EmKjyW4u,4JFQ6XcKPvXIU34JPLbbOQ
0.012557078,0.846153846,43.60180995,4JFQ6XcKPvXIU34JPLbbOQ,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,36.80672269,0awwOS43XbEg56EmKjyW4u,4LdImt7hg85uPpUOPKlLAy
0.011415525,0.714285714,36.80672269,4LdImt7hg85uPpUOPKlLAy,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,17.71323529,0awwOS43XbEg56EmKjyW4u,4NN6N5TxBO5k9uqu0W4gfQ
0.012557078,0.34375,17.71323529,4NN6N5TxBO5k9uqu0W4gfQ,0awwOS43XbEg56EmKjyW4u
0.01369863,0.705882353,14.38030096,0awwOS43XbEg56EmKjyW4u,4Q8aDd3H6LF8t4eY7So9O8
0.01369863,0.279069767,14.38030096,4Q8aDd3H6LF8t4eY7So9O8,0awwOS43XbEg56EmKjyW4u
0.014840183,0.764705882,19.1394958,0awwOS43XbEg56EmKjyW4u,4SHhui9S7lFYGHXikfneGo
0.014840183,0.371428571,19.1394958,4SHhui9S7lFYGHXikfneGo,0awwOS43XbEg56EmKjyW4u
0.017123288,0.882352941,11.89140271,0awwOS43XbEg56EmKjyW4u,4Sib57MmYGJzSvkW84jTwh
0.017123288,0.230769231,11.89140271,4Sib57MmYGJzSvkW84jTwh,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,29.83281734,0awwOS43XbEg56EmKjyW4u,4X2caEGywKxXKGImqNkBmt
0.012557078,0.578947368,29.83281734,4X2caEGywKxXKGImqNkBmt,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,35.42647059,0awwOS43XbEg56EmKjyW4u,4YvcmYukURKNw2szL9LWVs
0.012557078,0.6875,35.42647059,4YvcmYukURKNw2szL9LWVs,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,32.20588235,0awwOS43XbEg56EmKjyW4u,4Z1n03nKoqctYdvphQFuhf
0.011415525,0.625,32.20588235,4Z1n03nKoqctYdvphQFuhf,0awwOS43XbEg56EmKjyW4u
0.014840183,0.764705882,39.40484429,0awwOS43XbEg56EmKjyW4u,4ZTX8P6yC1dv6CY7b0Ql3g
0.014840183,0.764705882,39.40484429,4ZTX8P6yC1dv6CY7b0Ql3g,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,30.31141869,0awwOS43XbEg56EmKjyW4u,4dGjMKCXok3F866sHnDgQy
0.011415525,0.588235294,30.31141869,4dGjMKCXok3F866sHnDgQy,0awwOS43XbEg56EmKjyW4u
0.01369863,0.705882353,36.37370242,0awwOS43XbEg56EmKjyW4u,4gqMVEJSaL5nNeKj5WmVoT
0.01369863,0.705882353,36.37370242,4gqMVEJSaL5nNeKj5WmVoT,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,30.91764706,0awwOS43XbEg56EmKjyW4u,4x241uAmPrxKZdCZKt2r5t
0.010273973,0.6,30.91764706,4x241uAmPrxKZdCZKt2r5t,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,28.62745098,0awwOS43XbEg56EmKjyW4u,5JRMqkR82k2fdDEAim9SCN
0.011415525,0.555555556,28.62745098,5JRMqkR82k2fdDEAim9SCN,0awwOS43XbEg56EmKjyW4u
0.015981735,0.823529412,24.87626775,0awwOS43XbEg56EmKjyW4u,5MvLsT03RBp67RLoeISCdl
0.015981735,0.482758621,24.87626775,5MvLsT03RBp67RLoeISCdl,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,32.20588235,0awwOS43XbEg56EmKjyW4u,5RCrYjN8656mxa9rZ3HxSA
0.011415525,0.625,32.20588235,5RCrYjN8656mxa9rZ3HxSA,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,35.67420814,0awwOS43XbEg56EmKjyW4u,5SlWp6G6A5BYhzzRYb24NN
0.010273973,0.692307692,35.67420814,5SlWp6G6A5BYhzzRYb24NN,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,39.63800905,0awwOS43XbEg56EmKjyW4u,5TTXEcfsYLh6fTarLaevTi
0.011415525,0.769230769,39.63800905,5TTXEcfsYLh6fTarLaevTi,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,51.52941176,0awwOS43XbEg56EmKjyW4u,5UXckSDDcNGxEDWqK8Zoh6
0.011415525,1,51.52941176,5UXckSDDcNGxEDWqK8Zoh6,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,31.49019608,0awwOS43XbEg56EmKjyW4u,5bZeugrr7oIATt1CLJuhT4
0.012557078,0.611111111,31.49019608,5bZeugrr7oIATt1CLJuhT4,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,20.16368286,0awwOS43XbEg56EmKjyW4u,5lwVd35Zg6DJ4qibVMq99H
0.010273973,0.391304348,20.16368286,5lwVd35Zg6DJ4qibVMq99H,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,43.60180995,0awwOS43XbEg56EmKjyW4u,6I4UmlPhnzIhOc2GXK6SxI
0.012557078,0.846153846,43.60180995,6I4UmlPhnzIhOc2GXK6SxI,0awwOS43XbEg56EmKjyW4u
0.01369863,0.705882353,44.16806723,0awwOS43XbEg56EmKjyW4u,6eR1N0EBHiDkGDzegX99d3
0.01369863,0.857142857,44.16806723,6eR1N0EBHiDkGDzegX99d3,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,35.67420814,0awwOS43XbEg56EmKjyW4u,6hE8b5oEt60WL87I98Y6e0
0.010273973,0.692307692,35.67420814,6hE8b5oEt60WL87I98Y6e0,0awwOS43XbEg56EmKjyW4u
0.011415525,0.588235294,36.80672269,0awwOS43XbEg56EmKjyW4u,6kSKUud2mWfzByUSEy2Z2n
0.011415525,0.714285714,36.80672269,6kSKUud2mWfzByUSEy2Z2n,0awwOS43XbEg56EmKjyW4u
0.01369863,0.705882353,12.88235294,0awwOS43XbEg56EmKjyW4u,6mCqxnyOhr4tHMbRbQL4Yn
0.01369863,0.25,12.88235294,6mCqxnyOhr4tHMbRbQL4Yn,0awwOS43XbEg56EmKjyW4u
0.012557078,0.647058824,43.60180995,0awwOS43XbEg56EmKjyW4u,72MXBT0ZqohXULxmkYVKRz
0.012557078,0.846153846,43.60180995,72MXBT0ZqohXULxmkYVKRz,0awwOS43XbEg56EmKjyW4u
0.015981735,0.823529412,21.86096257,0awwOS43XbEg56EmKjyW4u,7Feaw9WAEREY0DUOSXJLOM
0.015981735,0.424242424,21.86096257,7Feaw9WAEREY0DUOSXJLOM,0awwOS43XbEg56EmKjyW4u
0.014840183,0.764705882,33.49411765,0awwOS43XbEg56EmKjyW4u,7c5h27Ju8JE5xWKTQ88KhL
0.014840183,0.65,33.49411765,7c5h27Ju8JE5xWKTQ88KhL,0awwOS43XbEg56EmKjyW4u
0.010273973,0.529411765,51.52941176,0awwOS43XbEg56EmKjyW4u,7xkcFfIfRWPbdiuUU2jvZG
0.010273973,1,51.52941176,7xkcFfIfRWPbdiuUU2jvZG,0awwOS43XbEg56EmKjyW4u
0.011415525,0.15625,2.012867647,0d2iYfpKoM0QCKvcLCkBao,0azC730Exh71aQlOt9Zj3y
0.019406393,0.25,7.064516129,0azC730Exh71aQlOt9Zj3y,0gb1J5UrTpzaU1s3nupgCd
0.019406393,0.548387097,7.064516129,0gb1J5UrTpzaU1s3nupgCd,0azC730Exh71aQlOt9Zj3y
0.017123288,0.220588235,4.954751131,0azC730Exh71aQlOt9Zj3y,0lYBSQXN6rCTvUZvg9S0lU
0.017123288,0.384615385,4.954751131,0lYBSQXN6rCTvUZvg9S0lU,0azC730Exh71aQlOt9Zj3y
0.010273973,0.195652174,2.520460358,0r2Bul2NuCViraT2zX1l5j,0azC730Exh71aQlOt9Zj3y
0.014840183,0.191176471,5.981092437,0azC730Exh71aQlOt9Zj3y,0r4SsYcwvd8URat6AS2m6f
0.014840183,0.464285714,5.981092437,0r4SsYcwvd8URat6AS2m6f,0azC730Exh71aQlOt9Zj3y
0.010273973,0.2,2.576470588,0tgVpDi06FyKpA1z0VMD4v,0azC730Exh71aQlOt9Zj3y
0.011415525,0.196078431,2.525951557,0v9Wz8o0BT8DU38R4ddjeH,0azC730Exh71aQlOt9Zj3y
0.01369863,0.176470588,2.147058824,0azC730Exh71aQlOt9Zj3y,116H0KvKr2Zl4RPuVBruDO
0.01369863,0.166666667,2.147058824,116H0KvKr2Zl4RPuVBruDO,0azC730Exh71aQlOt9Zj3y
0.011415525,0.25,3.220588235,11KJSRSgaDxqydKYiD2Jew,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,7.085294118,0azC730Exh71aQlOt9Zj3y,11hqMWwX7sF3sOGdtijofF
0.012557078,0.55,7.085294118,11hqMWwX7sF3sOGdtijofF,0azC730Exh71aQlOt9Zj3y
0.01369863,0.176470588,3.595075239,0azC730Exh71aQlOt9Zj3y,14WWzenpaEgQZlqPq2nk4v
0.01369863,0.279069767,3.595075239,14WWzenpaEgQZlqPq2nk4v,0azC730Exh71aQlOt9Zj3y
0.011415525,0.151515152,1.951871658,14msK75pk3pA33pzPVNtBF,0azC730Exh71aQlOt9Zj3y
0.010273973,0.191489362,2.466833542,152lZdxL1OR0ZMW6KquMif,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,3.633484163,0azC730Exh71aQlOt9Zj3y,1AWQoqb9bSvzTjaLralEkT
0.012557078,0.282051282,3.633484163,1AWQoqb9bSvzTjaLralEkT,0azC730Exh71aQlOt9Zj3y
0.011415525,0.588235294,7.577854671,1CUVN2kn7mW5FjkqXTR2W1,0azC730Exh71aQlOt9Zj3y
0.011415525,0.188679245,2.43063263,1F2HXIJrE2Xn81OzT2zZvW,0azC730Exh71aQlOt9Zj3y
0.011415525,0.163934426,2.111861138,1Je1IMUlBXcx1Fz0WE7oPT,0azC730Exh71aQlOt9Zj3y
0.011415525,0.151515152,1.951871658,1KGi9sZVMeszgZOWivFpxs,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,6.74789916,0azC730Exh71aQlOt9Zj3y,1LoriJC05IrHIDwj3q0KC1
0.012557078,0.523809524,6.74789916,1LoriJC05IrHIDwj3q0KC1,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,4.294117647,0azC730Exh71aQlOt9Zj3y,1PS1QMdUqOal0ai3Gt7sDQ
0.012557078,0.333333333,4.294117647,1PS1QMdUqOal0ai3Gt7sDQ,0azC730Exh71aQlOt9Zj3y
0.017123288,0.220588235,4.600840336,0azC730Exh71aQlOt9Zj3y,1Tt4sE4pXi57mTD1GCzsqm
0.017123288,0.357142857,4.600840336,1Tt4sE4pXi57mTD1GCzsqm,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,2.891956783,0azC730Exh71aQlOt9Zj3y,1WSGTYKLEpKfNQYYW5Oymt
0.012557078,0.224489796,2.891956783,1WSGTYKLEpKfNQYYW5Oymt,0azC730Exh71aQlOt9Zj3y
0.010273973,0.264705882,3.410034602,1ahVFh0ViDZr8LvkEVlq3B,0azC730Exh71aQlOt9Zj3y
0.017123288,0.220588235,5.222575517,0azC730Exh71aQlOt9Zj3y,1brwdYwjltrJo7WHpIvbYt
0.017123288,0.405405405,5.222575517,1brwdYwjltrJo7WHpIvbYt,0azC730Exh71aQlOt9Zj3y
0.014840183,0.191176471,2.427109974,0azC730Exh71aQlOt9Zj3y,1cTZMwcBJT0Ka3UJPXOeeN
0.014840183,0.188405797,2.427109974,1cTZMwcBJT0Ka3UJPXOeeN,0azC730Exh71aQlOt9Zj3y
0.010273973,0.346153846,4.459276018,1dNIEtp7AY3oDAKCGg2XkH,0azC730Exh71aQlOt9Zj3y
0.010273973,0.5,6.441176471,1gihuPhrLraKYrJMAEONyc,0azC730Exh71aQlOt9Zj3y
0.03196347,0.411764706,5.549321267,0azC730Exh71aQlOt9Zj3y,1i1fxkWeaMmKEB4T7zqbzK
0.03196347,0.430769231,5.549321267,1i1fxkWeaMmKEB4T7zqbzK,0azC730Exh71aQlOt9Zj3y
0.011415525,0.161290323,2.077798861,1jJci4qxiYcOHhQR247rEU,0azC730Exh71aQlOt9Zj3y
0.010273973,0.409090909,5.270053476,1pKeFVVUOPjFsOABub0OaV,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,3.456241033,0azC730Exh71aQlOt9Zj3y,1uXbwHHfgsXcUKfSZw5ZJ0
0.012557078,0.268292683,3.456241033,1uXbwHHfgsXcUKfSZw5ZJ0,0azC730Exh71aQlOt9Zj3y
0.01369863,0.176470588,5.725490196,0azC730Exh71aQlOt9Zj3y,1vvNmPOiUuyCbgWmtc6yfm
0.01369863,0.444444444,5.725490196,1vvNmPOiUuyCbgWmtc6yfm,0azC730Exh71aQlOt9Zj3y
0.015981735,0.205882353,3.468325792,0azC730Exh71aQlOt9Zj3y,1xznGGDReH1oQq0xzbwXa3
0.015981735,0.269230769,3.468325792,1xznGGDReH1oQq0xzbwXa3,0azC730Exh71aQlOt9Zj3y
0.010273973,0.272727273,3.513368984,1zuKjpp4t7BS8JPKi6mkQr,0azC730Exh71aQlOt9Zj3y
0.019406393,0.25,3.910714286,0azC730Exh71aQlOt9Zj3y,22mek4IiqubGD9ctzxc69s
0.019406393,0.303571429,3.910714286,22mek4IiqubGD9ctzxc69s,0azC730Exh71aQlOt9Zj3y
0.011415525,0.185185185,2.385620915,2374M0fQpWi3dLnB54qaLX,0azC730Exh71aQlOt9Zj3y
0.015981735,0.205882353,5.817836812,0azC730Exh71aQlOt9Zj3y,23L5CiUhw2jV1OIMwthR3S
0.015981735,0.451612903,5.817836812,23L5CiUhw2jV1OIMwthR3S,0azC730Exh71aQlOt9Zj3y
0.010273973,0.225,2.898529412,25khomWgBVamSdKw7hzm3l,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,5.904411765,0azC730Exh71aQlOt9Zj3y,275a9yzwGB6ncAW4SxY7q3
0.012557078,0.458333333,5.904411765,275a9yzwGB6ncAW4SxY7q3,0azC730Exh71aQlOt9Zj3y
0.011415525,0.222222222,2.862745098,2771LMNxwf62FTAdpJMQfM,0azC730Exh71aQlOt9Zj3y
0.010273973,0.25,3.220588235,27GmP9AWRs744SzKcpJsTZ,0azC730Exh71aQlOt9Zj3y
0.021689498,0.279411765,6.119117647,0azC730Exh71aQlOt9Zj3y,27SdWb2rFzO6GWiYDBTD9j
0.021689498,0.475,6.119117647,27SdWb2rFzO6GWiYDBTD9j,0azC730Exh71aQlOt9Zj3y
0.011415525,0.588235294,7.577854671,2Aa1wE8ofs2tu59TOQrZKW,0azC730Exh71aQlOt9Zj3y
0.01369863,0.176470588,1.627244582,0azC730Exh71aQlOt9Zj3y,2Fxmhks0bxGSBdJ92vM42m
0.012557078,0.161764706,2.891956783,0azC730Exh71aQlOt9Zj3y,2GGMabyHXnJmjY6CXhhB2e
0.012557078,0.224489796,2.891956783,2GGMabyHXnJmjY6CXhhB2e,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,1.749455338,0azC730Exh71aQlOt9Zj3y,2IRZnDFmlqMuOrYOLnZZyc
0.010273973,0.321428571,4.140756303,2V65y3PX4DkRhy1djlxd9p,0azC730Exh71aQlOt9Zj3y
0.011415525,0.333333333,4.294117647,2Z8WuEywRWYTKe1NybPQEW,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,8.856617647,0azC730Exh71aQlOt9Zj3y,2bKhIGdMdcqCqQ2ZhSv5nE
0.012557078,0.6875,8.856617647,2bKhIGdMdcqCqQ2ZhSv5nE,0azC730Exh71aQlOt9Zj3y
0.01369863,0.176470588,1.932352941,0azC730Exh71aQlOt9Zj3y,2dpaYNEQHiRxtZbfNsse99
0.01369863,0.15,1.932352941,2dpaYNEQHiRxtZbfNsse99,0azC730Exh71aQlOt9Zj3y
0.020547945,0.264705882,4.459276018,0azC730Exh71aQlOt9Zj3y,2ekn2ttSfGqwhhate0LSR0
0.020547945,0.346153846,4.459276018,2ekn2ttSfGqwhhate0LSR0,0azC730Exh71aQlOt9Zj3y
0.011415525,0.303030303,3.903743316,2gZUPNdnz5Y45eiGxpHGSc,0azC730Exh71aQlOt9Zj3y
0.010273973,0.157894737,2.034055728,2rPE9A1vEgShuZxxzR2tZH,0azC730Exh71aQlOt9Zj3y
0.010273973,0.310344828,3.997971602,2rizacJSyD9S1IQUxUxnsK,0azC730Exh71aQlOt9Zj3y
0.012557078,0.161764706,4.428308824,0azC730Exh71aQlOt9Zj3y,2sNvitW3TxiTeC9xT9f2ZZ
0.012557078,0.34375,4.428308824,2sNvitW3TxiTeC9xT9f2ZZ,0azC730Exh71aQlOt9Zj3y
0.010273973,0.818181818,10.54010695,2vPTtiR7x7T6Lr17CE2FAE,0azC730Exh71aQlOt9Zj3y
0.015981735,0.205882353,1.669934641,0azC730Exh71aQlOt9Zj3y,2xLMifQCjDGFmkHkpNLD9h
0.012557078,0.161764706,2.486068111,0azC730Exh71aQlOt9Zj3y,34gCuhDGsG4bRPIf9bb02f
0.012557078,0.192982456,2.486068111,34gCuhDGsG4bRPIf9bb02f,0azC730Exh71aQlOt9Zj3y
0.010273973,0.219512195,2.827833572,39N9RPD9MRb5WmoLzNzPeA,0azC730Exh71aQlOt9Zj3y
0.010273973,0.204545455,2.635026738,3B54sVLJ402zGa6Xm4YGNe,0azC730Exh71aQlOt9Zj3y
